Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-04-23 19:53,,Charlotte Express,79,O,6,4,Offense,Catch,Gainer,Kyle S,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1131
2016-04-23 19:53,,Charlotte Express,79,O,6,4,Offense,Goal,Kyle S,Hicks,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1138
2016-04-23 19:53,,Charlotte Express,15,D,6,5,Defense,Pull,,,Runner,5.495,Breault,Runner,Yusuf,JP Burns,Bradham,Kelvin W,Sun,,,,,,,,,,,,,,,,,,,,,,1194
2016-04-23 19:53,,Charlotte Express,15,D,6,5,Defense,Goal,,,Anonymous,,Breault,Runner,Yusuf,JP Burns,Bradham,Kelvin W,Sun,,,,,,,,,,,,,,,,,,,,,,1207
2016-04-23 19:53,,Charlotte Express,204,O,6,5,Offense,Catch,Kyle S,Boecking,,,Runner,Berendes,JP Burns,Kelvin W,Tree,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,1263
2016-04-23 19:53,,Charlotte Express,204,O,6,5,Offense,Catch,Boecking,Kyle S,,,Runner,Berendes,JP Burns,Kelvin W,Tree,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,1271
2016-04-23 19:53,,Charlotte Express,204,O,6,5,Offense,Catch,Kyle S,Hicks,,,Runner,Berendes,JP Burns,Kelvin W,Tree,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,1276
2016-04-23 19:53,,Charlotte Express,204,O,6,5,Offense,Catch,Hicks,M Smith,,,Runner,Berendes,JP Burns,Kelvin W,Tree,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,1287
2016-04-23 19:53,,Charlotte Express,204,O,6,5,Offense,Catch,M Smith,Boecking,,,Runner,Berendes,JP Burns,Kelvin W,Tree,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,1291
2016-04-23 19:53,,Charlotte Express,204,O,6,5,Offense,Catch,Boecking,M Smith,,,Runner,Berendes,JP Burns,Kelvin W,Tree,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,1295
2016-04-23 19:53,,Charlotte Express,204,O,6,5,Offense,Catch,M Smith,Gainer,,,Runner,Berendes,JP Burns,Kelvin W,Tree,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,1299
2016-04-23 19:53,,Charlotte Express,204,O,6,5,Offense,Catch,Gainer,M Smith,,,Runner,Berendes,JP Burns,Kelvin W,Tree,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,1303
2016-04-23 19:53,,Charlotte Express,204,O,6,5,Offense,Catch,M Smith,Kyle S,,,Runner,Berendes,JP Burns,Kelvin W,Tree,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,1309
2016-04-23 19:53,,Charlotte Express,204,O,6,5,Offense,Catch,Kyle S,Trenton,,,Runner,Berendes,JP Burns,Kelvin W,Tree,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,1327
2016-04-23 19:53,,Charlotte Express,204,O,6,5,Offense,Throwaway,Trenton,Anonymous,,,Runner,Berendes,JP Burns,Kelvin W,Tree,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,1336
2016-04-23 19:53,,Charlotte Express,204,O,6,5,Defense,D,,,Berendes,,Runner,Berendes,JP Burns,Kelvin W,Tree,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,1462
2016-04-23 19:53,,Charlotte Express,204,O,6,5,Cessation,EndOfFirstQuarter,,,,,Runner,Berendes,JP Burns,Kelvin W,Tree,Allan L,Vickroy,,,,,,,,,,,,,,,,,,,,,,1465
2016-04-23 19:53,,Charlotte Express,26,O,7,5,Offense,Catch,Boecking,Kyle S,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1618
2016-04-23 19:53,,Charlotte Express,26,O,7,5,Offense,Catch,Kyle S,Gainer,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1627
2016-04-23 19:53,,Charlotte Express,26,O,7,5,Offense,Catch,Gainer,A Taylor,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1631
2016-04-23 19:53,,Charlotte Express,26,O,7,5,Offense,Catch,A Taylor,Hicks,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1634
2016-04-23 19:53,,Charlotte Express,26,O,7,5,Offense,Goal,Hicks,Gainer,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1642
2016-04-23 19:53,,Charlotte Express,29,D,7,6,Defense,Pull,,,Runner,8.819,Breault,Runner,Berendes,JP Burns,Allan L,Vickroy,Sun,,,,,,,,,,,,,,,,,,,,,,1700
2016-04-23 19:53,,Charlotte Express,29,D,7,6,Defense,Goal,,,Anonymous,,Breault,Runner,Berendes,JP Burns,Allan L,Vickroy,Sun,,,,,,,,,,,,,,,,,,,,,,1727
2016-04-23 19:53,,Charlotte Express,20,O,8,6,Offense,Catch,Hicks,Kyle S,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1777
2016-04-23 19:53,,Charlotte Express,20,O,8,6,Offense,Catch,Kyle S,Boecking,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1787
2016-04-23 19:53,,Charlotte Express,20,O,8,6,Offense,Goal,Boecking,M Smith,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1795
2016-04-23 19:53,,Charlotte Express,6,D,8,7,Defense,Pull,,,Runner,,Breault,Runner,Yusuf,Bray,Bradham,Kelvin W,Sun,,,,,,,,,,,,,,,,,,,,,,1879
2016-04-23 19:53,,Charlotte Express,6,D,8,7,Defense,Goal,,,Anonymous,,Breault,Runner,Yusuf,Bray,Bradham,Kelvin W,Sun,,,,,,,,,,,,,,,,,,,,,,1883
2016-04-23 19:53,,Charlotte Express,32,O,9,7,Offense,Catch,Boecking,M Smith,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1939
2016-04-23 19:53,,Charlotte Express,32,O,9,7,Offense,Catch,M Smith,Gainer,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1948
2016-04-23 19:53,,Charlotte Express,32,O,9,7,Offense,Catch,Gainer,Kyle S,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1951
2016-04-23 19:53,,Charlotte Express,32,O,9,7,Offense,Catch,Kyle S,Trenton,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1962
2016-04-23 19:53,,Charlotte Express,32,O,9,7,Offense,Goal,Trenton,Gainer,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1969
2016-04-23 19:53,,Charlotte Express,40,D,9,8,Defense,Pull,,,Allan L,10.472,Berendes,JP Burns,Tree,C Olsen,Allan L,Vickroy,Sun,,,,,,,,,,,,,,,,,,,,,,2025
2016-04-23 19:53,,Charlotte Express,40,D,9,8,Defense,Throwaway,,,Anonymous,,Berendes,JP Burns,Tree,C Olsen,Allan L,Vickroy,Sun,,,,,,,,,,,,,,,,,,,,,,2029
2016-04-23 19:53,,Charlotte Express,40,D,9,8,Offense,Catch,Allan L,Sun,,,Berendes,JP Burns,Tree,C Olsen,Allan L,Vickroy,Sun,,,,,,,,,,,,,,,,,,,,,,2037
