Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2017-06-18 17:16,,Philadelphia Phoenix,144,D,5,5,Offense,Catch,Cofer C,Jagt B,,,Cofer C,Lemar M,Guerin I,Wodatc J,Jagt B,Taylor S,Babbit J,,,,,,,,,,,,,,,,,,,,,,1221
2017-06-18 17:16,,Philadelphia Phoenix,144,D,5,5,Offense,Catch,Jagt B,Cofer C,,,Cofer C,Lemar M,Guerin I,Wodatc J,Jagt B,Taylor S,Babbit J,,,,,,,,,,,,,,,,,,,,,,1241
2017-06-18 17:16,,Philadelphia Phoenix,144,D,5,5,Offense,Catch,Cofer C,Guerin I,,,Cofer C,Lemar M,Guerin I,Wodatc J,Jagt B,Taylor S,Babbit J,,,,,,,,,,,,,,,,,,,,,,1245
2017-06-18 17:16,,Philadelphia Phoenix,144,D,5,5,Offense,Drop,Guerin I,Wodatc J,,,Cofer C,Lemar M,Guerin I,Wodatc J,Jagt B,Taylor S,Babbit J,,,,,,,,,,,,,,,,,,,,,,1255
2017-06-18 17:16,,Philadelphia Phoenix,144,D,5,5,Defense,Throwaway,,,Anonymous,,Cofer C,Lemar M,Guerin I,Wodatc J,Jagt B,Taylor S,Babbit J,,,,,,,,,,,,,,,,,,,,,,1265
2017-06-18 17:16,,Philadelphia Phoenix,144,D,5,5,Offense,Throwaway,Cofer C,Anonymous,,,Cofer C,Lemar M,Guerin I,Wodatc J,Jagt B,Taylor S,Babbit J,,,,,,,,,,,,,,,,,,,,,,1290
2017-06-18 17:16,,Philadelphia Phoenix,144,D,5,5,Defense,Goal,,,Anonymous,,Cofer C,Lemar M,Guerin I,Wodatc J,Jagt B,Taylor S,Babbit J,,,,,,,,,,,,,,,,,,,,,,1313
2017-06-18 17:16,,Philadelphia Phoenix,33,O,6,5,Offense,Catch,Brooks T,Garvey H,,,Brooks T,Steven M,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1374
2017-06-18 17:16,,Philadelphia Phoenix,33,O,6,5,Offense,Catch,Garvey H,Kocher C,,,Brooks T,Steven M,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1384
2017-06-18 17:16,,Philadelphia Phoenix,33,O,6,5,Offense,Catch,Kocher C,Garvey H,,,Brooks T,Steven M,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1388
